gf-id	num-gen	num-spe	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
ORTHOSTM006446	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006452	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006453	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006454	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006461	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006466	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006474	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006476	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006481	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006485	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006487	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006499	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006502	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006513	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006515	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006516	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006517	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006518	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006521	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006523	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006526	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006528	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006530	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006535	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006536	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006538	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006542	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006543	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006546	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006550	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006555	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006561	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006564	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006568	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006574	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006575	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006577	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006580	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006581	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006582	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006583	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006585	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006586	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006587	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006589	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006590	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006592	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006593	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006594	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006599	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006600	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006601	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006602	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006606	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006607	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006608	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006611	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006615	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006617	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006618	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006620	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006621	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006624	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006627	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006628	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006632	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006634	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006635	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006638	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006640	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006641	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006642	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006643	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006644	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006645	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006647	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006648	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006649	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006652	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006653	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006654	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006656	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006657	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006658	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006659	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006661	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006662	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006667	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006668	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006669	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006676	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006679	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006680	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006684	15	14	1	1	1	1	1	1	1	1	2	1
ORTHOSTM006690	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006691	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006692	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006695	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006696	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006703	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006704	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006705	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006706	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006707	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006708	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006710	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006711	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM006712	15	14	2	1	1	1	1	1	1	1	1	1
ORTHOSTM006713	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006714	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006715	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006717	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006719	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006720	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006721	15	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM006722	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006723	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006725	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006726	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006728	15	14	2	1	1	1	1	1	1	1	1	1
ORTHOSTM006729	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006731	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006732	15	14	1	1	1	1	1	1	2	1	1	1
ORTHOSTM006733	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006734	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006735	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006736	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006737	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006739	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006740	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006741	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006742	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM006743	15	14	1	1	1	1	1	1	2	1	1	1
ORTHOSTM006744	15	14	1	1	1	1	1	1	2	1	1	1
ORTHOSTM006745	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006746	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006747	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006748	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM006749	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006750	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006751	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006752	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006753	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM006754	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006755	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006756	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006757	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006758	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006759	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006760	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006761	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006762	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006763	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006764	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006765	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006766	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006767	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM006768	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006769	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006770	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006771	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006772	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006773	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006774	15	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM006775	15	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM006776	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006777	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM006778	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM006838	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007704	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007735	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007738	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007739	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007740	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007741	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007742	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007743	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007745	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007747	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007748	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007749	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007752	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007753	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007755	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007756	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007757	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007759	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007760	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007761	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007762	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007763	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007765	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007767	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007768	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007769	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007770	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007771	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007772	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007773	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007774	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007775	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007777	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007778	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007779	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007780	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007782	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007784	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007785	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007786	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007788	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007789	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007790	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007791	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007792	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007794	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007795	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007796	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007798	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007799	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007800	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007801	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007802	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007803	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007805	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007806	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007807	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007808	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007809	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007811	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007813	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007814	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007815	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007816	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007818	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007819	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007820	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007822	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007823	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007824	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007825	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007826	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007828	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007829	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007830	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007831	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007832	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007833	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007834	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007835	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007836	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007837	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007838	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007839	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007840	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007841	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007843	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007844	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007845	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007846	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007847	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007848	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007849	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007850	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007851	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007852	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007853	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007854	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007855	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007856	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007857	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007858	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007860	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007862	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007863	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007864	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007865	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007866	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007867	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007869	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007870	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007871	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007873	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007874	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007876	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007877	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007878	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007879	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007880	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007881	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007883	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007885	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007886	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007888	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007889	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007890	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007891	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007892	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007893	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007894	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007895	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007896	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007897	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007898	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007899	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007900	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007901	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007902	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007903	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007904	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007905	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007907	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007908	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007910	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007912	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007913	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007914	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007916	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007917	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007919	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007920	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007921	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007922	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007923	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007926	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007927	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007928	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007929	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007930	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007931	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007932	14	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM007934	14	14	1	1	1	1	1	1	1	1	1	1
